category1,category2,product,price
筆記型電腦及週邊,筆記型電腦/筆電高興價,ASUS ZenBook UX392FN-0032B8565U 冰河藍 華碩超輕薄無邊際軍規級筆電/i7-8565U/MX150 2G/16G/1TB PCIe/13.9吋FHD/W10/含華碩原廠保護袋+Mini Dock,"$48,403"
筆記型電腦及週邊,筆記型電腦/筆電高興價,ASUS L402NA-0142AN3450 天使白 華碩超值筆電/N3450/4G/64G+32G SD Card/14吋/W10-S/1年保/含Office365 個人版一年【福利品出清】,"$7,499"
筆記型電腦及週邊,筆記型電腦/筆電高興價,ASUS ZenBook UX433FN-0162B8265U 皇家藍 華碩四邊窄超輕薄軍規級筆電/i5-8265U/MX150 2G/8G/512G PCIe/14吋FHD/W10/含華碩原廠保護袋【福利品出清】,"$28,900"
筆記型電腦及週邊,筆記型電腦/筆電高興價,【筆電高興價】ASUS ZenBook UX431FN 冰河藍 華碩四邊窄超輕薄筆電 SSD極速版/i5-8265U/MX150 2G/8G/512G PCIe+480G SSD/14吋FHD/W10/含華碩原廠保護袋【福利品出清】,"$33,631"
筆記型電腦及週邊,筆記型電腦/筆電高興價,HP Pavilion x360 14-dh0002TX 冰曜銀 惠普窄邊框翻轉筆電/i5-8265U/MX130 2G/8G/1TB+256GB PCIe/14吋FHD 翻轉觸碰/W10/2年保/含原廠包包/6NY11PA#AB0【福利品出清】,"$28,900"
筆記型電腦及週邊,筆記型電腦/筆電高興價,ASUS ROG STRIX G G531GT-G-0041C9750H 華碩薄邊框電競筆電/i7-9750H/GTX1650 4G/8G/1TB/15.6吋FHD 120Hz/W10/單區RGB鍵盤/含ROG impact滑鼠跟電競後背包,"$34,490"
筆記型電腦及週邊,筆記型電腦/筆電高興價,ASUS ROG STRIX G G531GT-G-0031C9750H 華碩薄邊框電競筆電/i7-9750H/GTX1650 4G/8G/1TB+256G PCIe/15.6吋FHD 120Hz/W10/單區RGB鍵盤/含ROG impact滑鼠跟電競後背包,"$35,900"
筆記型電腦及週邊,筆記型電腦/筆電高興價,ASUS VivoBook X412FL-0031G8265U 星空灰 華碩四邊窄框輕薄筆電/i5-8265U/MX250 2G/4G/512G PCIe/14吋FHD IPS/W10/含原廠包包及滑鼠/ASUS VivoBook 14【福利品出清】,"$22,900"
筆記型電腦及週邊,筆記型電腦/筆電高興價,ASUS VivoBook X412FL-0058B8265U 孔雀藍 華碩四邊窄框輕薄筆電/i5-8265U/MX250 2G/4G/512G PCIe/14吋FHD IPS/W10/含原廠包包及滑鼠/ASUS VivoBook 14,"$23,900"
筆記型電腦及週邊,筆記型電腦/筆電高興價,DELL G5-5590-R2748BTW 太空黑電競筆電/I7-9750H/GTX1650 4GB/8G/1TB+256G PCIe/15.6FHD/144Hz/W10/2 Premium:In-Home,"$42,999"
筆記型電腦及週邊,筆記型電腦/筆電高興價,DELL G5-5590-R2748WTW 阿爾卑斯白電競筆電/I7-9750H/GTX1650 4GB/8G/1TB+256G PCIe/15.6FHD/144Hz/W10/2 Premium:In-Home,"$42,999"
筆記型電腦及週邊,筆記型電腦/筆電高興價,DELL Inspiron 15-7590-R1538BTW 深灰黑/i5-9300H/GTX1050 3G/8G/256G PCIe/15.6吋FHD/W10/Inspiron 15 7000系列【福利品出清】,"$37,000"
筆記型電腦及週邊,筆記型電腦/筆電高興價,DELL Inspiron 15-7590-R1648BTW 深灰黑/i5-9300H/GTX1650 4G/8G/512G PCIe/15.6吋FHD/W10/Inspiron 15 7000系列,"$44,900"
筆記型電腦及週邊,筆記型電腦/筆電高興價,DELL Inspiron 15-7590-R1748BTW 深灰黑/i7-9750H/GTX1650 4G/8G/512G PCIe/15.6吋FHD/W10/Inspiron 15 7000系列,"$48,900"
筆記型電腦及週邊,筆記型電腦/筆電高興價,DELL Inspiron 15-7590-R1848BTW 深灰黑/i7-9750H/GTX1650 4G/16G/512G PCIe/15.6吋UHD/W10/Inspiron 15 7000系列,"$61,900"
筆記型電腦及週邊,筆記型電腦/筆電高興價,ASUS TUF Gaming FX505DT-0051B3750H 戰斧黑 華碩薄邊框軍規電競筆電/R7-3750H/GTX1650 4G/8G/1TB/15.6吋FHD 120Hz/W10/含ASUS TUF 電競滑鼠及TUF電競後背包【福利品出清】,"$26,990"
筆記型電腦及週邊,筆記型電腦/筆電高興價,ASUS TUF Gaming FX505DU-0031B3750H 戰斧黑 華碩薄邊框軍規電競筆電/R7-3750H/GTX1660Ti 6G/8G/1TB+256G PCIe/15.6吋FHD 120Hz/W10/含ASUS TUF 電競滑鼠及TUF電競後背包,"$32,900"
筆記型電腦及週邊,筆記型電腦/筆電高興價,MSI WE63 8SI-852TW 微星行動工作站/i7-8750H/P1000 4G/16G/1TB+128G PCIE/15.6吋FHD/W10-PRO/3年保/含MSI原廠個性後背包及滑鼠,"$59,900"
筆記型電腦及週邊,筆記型電腦/筆電高興價,FUJITSU Notebook LIFEBOOK S938-PB722 輕薄商務筆電/i7-8550U/24G/512G PCIe/13.3吋FHD/W10-PRO/日本製/3年保,"$85,500"
筆記型電腦及週邊,筆記型電腦/筆電高興價,FUJITSU Notebook LIFEBOOK S938-PB723 輕薄商務筆電/i7-8550U/16G/256G PCIe/13.3吋FHD/W10-PRO/日本製/3年保,"$82,500"
筆記型電腦及週邊,筆記型電腦/筆電高興價,FUJITSU Notebook LIFEBOOK U728-PB721 輕薄商務筆電/i7-8550U/16G/512G PCIe/12.5吋FHD/W10-PRO/日本製/2年保,"$67,500"
筆記型電腦及週邊,筆記型電腦/筆電高興價,FUJITSU Notebook LIFEBOOK U748-HB511 輕薄商務筆電/i5-8250U/8G/256G PCIe/14吋FHD/W10/日本製/2年保,"$51,500"
筆記型電腦及週邊,筆記型電腦/筆電高興價,FUJITSU Notebook LIFEBOOK U748-PB721 輕薄商務筆電/i7-8550U/16G/512G PCIe/14吋FHD/W10-PRO/日本製/2年保,"$66,500"
筆記型電腦及週邊,筆記型電腦/筆電高興價,FUJITSU Notebook LIFEBOOK U758-PB721 輕薄商務筆電/i7-8550U/16G/512G PCIe/15.6吋FHD/W10-PRO/日本製/2年保,"$65,500"
筆記型電腦及週邊,筆記型電腦/筆電高興價,FUJITSU Notebook LIFEBOOK U938-PB721 輕薄商務筆電/i7-8550U/20G/512G PCIe/13.3吋FHD/W10-PRO/日本製/3年保,"$86,500"
筆記型電腦及週邊,筆記型電腦/筆電高興價,FUJITSU Notebook LIFEBOOK U938-PR721 輕薄商務筆電紅/i7-8550U/20G/512G PCIe/13.3吋FHD/W10-PRO/日本製/3年保,"$89,500"
筆記型電腦及週邊,筆記型電腦/筆電高興價,FUJITSU Notebook LIFEBOOK E548-PB521 輕薄商務筆電/i5-8250U/4G/256G M.2 SSD/14吋FHD/W10-PRO/日本製/2年保,"$32,500"
筆記型電腦及週邊,筆記型電腦/筆電高興價,FUJITSU Notebook LIFEBOOK E548-PB721 輕薄商務筆電/i7-8550U/8G/256G M.2 SSD/14吋FHD/W10-PRO/日本製/2年保,"$38,500"
筆記型電腦及週邊,筆記型電腦/筆電高興價,FUJITSU Notebook LIFEBOOK E558-PB521 輕薄商務筆電/i5-8250U/4G/256G M.2 SSD/15.6吋FHD/W10-PRO/日本製/2年保,"$33,500"
筆記型電腦及週邊,筆記型電腦/筆電高興價,FUJITSU Notebook LIFEBOOK E558-PB721 輕薄商務筆電/i7-8550U/8G/256G M.2 SSD/15.6吋FHD/W10-PRO/日本製/2年保,"$39,500"
筆記型電腦及週邊,筆記型電腦/筆電高興價,ASUS GX531GXR-0051A9750H 華碩超薄西風之神S電競筆電/i7-9750H/RTX2080 8G/16G/1TB PCIE/15.6吋FHD 240Hz 3ms IPS/W10/單鍵RGB電競鍵盤/含ROG STRIX Impact電競滑鼠、保護套,"$86,900"
筆記型電腦及週邊,筆記型電腦/筆電高興價,ASUS ROG STRIX G G531GD-G-0141C9300H 華碩薄邊框電競筆電/i5-9300H/GTX1050 4G/8G/1TB+256G PCIe/15.6吋FHD IPS/W10/單區RGB鍵盤/含ROG impact滑鼠跟電競後背包,"$30,490"
筆記型電腦及週邊,筆記型電腦/筆電高興價,ASUS ROG STRIX G G531GD-G-0021C9750H 華碩薄邊框電競筆電/i7-9750H/GTX1050 4G/8G/1TB+256G PCIe/15.6吋FHD IPS/W10/單區RGB鍵盤/含ROG impact滑鼠跟電競後背包,"$32,900"
筆記型電腦及週邊,筆記型電腦/筆電高興價,ASUS ROG STRIX G G531GV-G-0041C9750H 華碩薄邊框電競筆電/i7-9750H/RTX2060 6G/8G/1TB+512G PCIe/15.6吋FHD 120Hz/W10/單區RGB鍵盤/含ROG impact滑鼠跟電競後背包,"$46,490"
筆記型電腦及週邊,筆記型電腦/筆電高興價,技嘉 GIGABYTE AORUS 5 GA-7TW1020SH 窄邊框電競筆電/i7-9750H/GTX1050 3G/8G/256 PCIe/15.6吋IPS FHD/W10/144Hz,"$32,999"
筆記型電腦及週邊,筆記型電腦/筆電高興價,技嘉 GIGABYTE AORUS 5 NA-7TW1020SH 窄邊框電競筆電/i7-9750H/GTX1650 4G/8G/256 PCIe/15.6吋IPS FHD/W10/144Hz,"$33,900"
筆記型電腦及週邊,筆記型電腦/筆電高興價,技嘉 GIGABYTE AORUS 7 NA-7TW1021SH 窄邊框電競筆電/i7-9750H/GTX1650 4G/8G/1TB+256 PCIe/17.3吋IPS FHD/W10/144Hz,"$38,999"
筆記型電腦及週邊,筆記型電腦/筆電高興價,技嘉 GIGABYTE AORUS 7 SA-7TW1031SH 窄邊框電競筆電/i7-9750H/GTX1660Ti 6G/8G/1TB+512 PCIe/17.3吋IPS FHD/W10/144Hz,"$45,999"
筆記型電腦及週邊,筆記型電腦/筆電高興價,技嘉 GIGABYTE AERO 15 OLED YA-9TW5750SP 4K創作者系列筆電/i9-9980HK/RTX2080 8G/64GB/1TB PCIe/15.6吋UHD/W10-PRO/RGB單點背光鍵盤/含原廠電競後背包及電競滑鼠/台灣製造,"$135,999"
筆記型電腦及週邊,筆記型電腦/筆電高興價,技嘉 GIGABYTE AERO 15 OLED XA-9TW5130SP 4K創作者系列筆電/i9-9980HK/RTX2070 8G/16GB/512G PCIe/15.6吋UHD/W10-PRO/RGB單點背光鍵盤/含原廠電競後背包及電競滑鼠/台灣製造,"$96,900"
筆記型電腦及週邊,筆記型電腦/筆電高興價,技嘉 GIGABYTE AERO 15 OLED XA-7TW5130SP 4K創作者系列筆電/i7-9750H/RTX2070 8G/16GB/512G PCIe/15.6吋UHD/W10-PRO/RGB單點背光鍵盤/含原廠電競後背包及電競滑鼠/台灣製造,"$80,999"
筆記型電腦及週邊,筆記型電腦/筆電高興價,技嘉 GIGABYTE AERO 15 OLED WA-7TW5130SP 4K創作者系列筆電/i7-9750H/RTX2060 6G/16GB/512G PCIe/15.6吋UHD/W10-PRO/RGB單點背光鍵盤/含原廠電競後背包及電競滑鼠/台灣製造,"$72,999"
筆記型電腦及週邊,筆記型電腦/筆電高興價,技嘉 GIGABYTE AERO 15 OLED SA-7TW5130SP 4K創作者系列筆電/i7-9750H/GTX1660Ti 6G/16GB/512G PCIe/15.6吋UHD/W10-PRO/RGB單點背光鍵盤/含原廠電競後背包及電競滑鼠/台灣製造,"$62,999"
筆記型電腦及週邊,筆記型電腦/筆電高興價,ASUS VivoBook S412FL-0105S8265U 冰河銀 華碩四邊窄框輕薄筆電/i5-8265U/MX250 2G/4G/512G PCIe/14吋FHD IPS/W10/含原廠包包及滑鼠/ASUS VivoBook 14,"$25,900"
筆記型電腦及週邊,筆記型電腦/筆電高興價,【筆電高興價】GIGABYTE AORUS 5 GA窄邊框電競筆電 雙碟升級版/i7-9750H/GTX1050 3G/8G/1TB+256 PCIe/15.6吋IPS FHD/W10/144Hz,"$34,598"
筆記型電腦及週邊,筆記型電腦/筆電高興價,【筆電高興價】GIGABYTE AORUS 5 NA窄邊框電競筆電 雙碟升級版 /i7-9750H/GTX1650 4G/8G/1TB+256 PCIe/15.6吋IPS FHD/W10/144Hz,"$36,889"
筆記型電腦及週邊,筆記型電腦/筆電高興價,acer Swift 1 SF114-32-C53W 甜心粉 宏碁超值輕薄筆電/N4100/4G/256G PCIe/14吋FHD IPS/W10/含acer原廠包包及滑鼠【福利品出清】,"$13,500"
筆記型電腦及週邊,筆記型電腦/筆電高興價,Razer Blade 15 RZ09-03017T01-R3T1 雷蛇窄邊框電競筆電/i7-9750H/RTX2070 8G/16G/256G PCIe/15.6 FHD/W10/240Hz【送巴塞利斯滑鼠】,"$84,990"
筆記型電腦及週邊,筆記型電腦/筆電高興價,Razer Blade 15 RZ09-03017T02-R3T1 雷蛇窄邊框電競筆電/i7-9750H/RTX2070 8G/16G/512G PCIe/15.6 FHD/W10/240Hz【送巴塞利斯滑鼠】,"$88,990"
筆記型電腦及週邊,筆記型電腦/筆電高興價,Razer Blade 15 RZ09-03018T02-R3T1 雷蛇窄邊框電競筆電/i7-9750H/RTX2080 8G/16G/512G PCIe/15.6 FHD/W10/240Hz【送巴塞利斯滑鼠】,"$95,990"
筆記型電腦及週邊,筆記型電腦/筆電高興價,MSI GS65 Stealth 9SF-600TW 微星極窄邊框超輕薄電競筆電/i7-9750H/RTX2070 6G/16G/1TB PCIe/15.6吋FHD 240Hz/W10-PRO/SS單鍵RGB電競鍵盤含MSI原廠電競後背包及電競滑鼠,"$72,900"
筆記型電腦及週邊,筆記型電腦/筆電高興價,acer Swift 3 SF314-56G-7361 海洋藍 宏碁輕薄筆電/i7-8565U/MX250 2G/8G/1TB+256G PCIe/14吋FHD IPS/W10/含acer原廠包包及滑鼠,"$27,900"
筆記型電腦及週邊,筆記型電腦/筆電高興價,acer Predator Triton PT515-51-7730 宏碁海神超薄電競筆電/i7-9750H/RTX2080 8G/32G/1TB PCIE/15.6吋FHD IPS 144Hz/W10/含acer 原廠電競後背包及滑鼠,"$92,900"
筆記型電腦及週邊,筆記型電腦/筆電高興價,acer Predator Triton PT515-51-76BM 宏碁掠奪者海神系列超薄電競筆電/i7-9750H/RTX2060 6G/32G/512G PCIE/15.6吋FHD IPS 144H/W10/含acer 原廠電競後背包及滑鼠,"$67,900"
筆記型電腦及週邊,筆記型電腦/筆電高興價,【筆電高興價】GIGABYTE AERO 15 OLED 4K創作者系列筆電 1TB PCIe 升級版/i9-9980HK/RTX2070 8G/16GB/1TB PCIe/15.6吋UHD/W10-PRO/RGB單點背光鍵盤/含原廠電競後背包及電競滑鼠/台灣製造,"$98,000"
筆記型電腦及週邊,筆記型電腦/筆電高興價,【筆電高興價】GIGABYTE AERO 15 OLED 4K創作者系列筆電 1TB PCIe 升級版/i7-9750H/RTX2070 8G/16GB/1TB PCIe/15.6吋UHD/W10-PRO/RGB單點背光鍵盤/含原廠電競後背包及電競滑鼠/台灣製造,"$82,500"
筆記型電腦及週邊,筆記型電腦/筆電高興價,【筆電高興價】GIGABYTE AERO 15 OLED 4K創作者系列筆電 1TB PCIe 升級版/i7-9750H/GTX1660Ti 6G/16GB/1TB PCIe/15.6吋UHD/W10-PRO/RGB單點背光鍵盤/含原廠電競後背包及電競滑鼠/台灣製造,"$64,500"
筆記型電腦及週邊,筆記型電腦/筆電高興價,ASUS ROG STRIX G G531GD-G-0051C9300H 華碩薄邊框電競筆電/i5-9300H/GTX1050 4G/8G/1TB/15.6吋FHD IPS/W10/單區RGB鍵盤/含ROG impact滑鼠跟電競後背包,"$28,900"
筆記型電腦及週邊,筆記型電腦/筆電高興價,ASUS ROG STRIX G G531GU-G-0101C9750H 華碩Strix G薄邊框電競筆電/i7-9750H/GTX1660Ti 6G/8G/1TB+512G PCIe/15.6吋FHD 120Hz/W10/單區RGB鍵盤/含ROG impact滑鼠跟電競後背包,"$43,900"
筆記型電腦及週邊,筆記型電腦/筆電高興價,ASUS ROG SCAR III G531GW-0071A9750H 華碩電競筆電/i7-9750H/RTX2070 8G/16G/1TB PCIe/15.6吋FHD IPS 240Hz 3ms/W10/含ASUS ROG電競後背包及ROG電競滑鼠【福利品出清】,"$64,900"
筆記型電腦及週邊,筆記型電腦/筆電高興價,ASUS VivoBook X512FL-0368R8265U 珊瑚紅 華碩四邊窄框輕薄筆電/i5-8265U/MX250 2G/4G/512G PCIe/15.6吋FHD IPS/W10/含ASUS原廠包包及滑鼠/ASUS VivoBook 15【福利品出清】,"$22,900"
筆記型電腦及週邊,筆記型電腦/筆電高興價,ASUS VivoBook X412FA-0101G8145U 星空灰 華碩四邊窄框輕薄筆電/i3-8145U/4G/128 SSD/14吋FHD IPS/W10-S/含原廠包包及滑鼠/ASUS VivoBook 14,"$18,333"
筆記型電腦及週邊,筆記型電腦/筆電高興價,【筆電高興價】HP 15-da1046TX 星沙金 惠普戰鬥版筆電 PCIe SSD極速版 /i5-8265U/MX110 2G/4G/1TB+512G PCIe/15.6吋FHD/W10/1年保/5NK32PA【福利品出清】,"$19,399"
筆記型電腦及週邊,筆記型電腦/筆電高興價,【筆電高興價】ASUS TUF Gaming FX505DT 戰斧黑 華碩薄邊框軍規電競筆電 PCIe SSD極速版 /R7-3750H/GTX1650 4G/8G/1TB+512G PCIe/15.6吋FHD 120Hz/W10/含ASUS TUF 電競滑鼠及TUF電競後背包,"$28,940"
筆記型電腦及週邊,筆記型電腦/筆電高興價,【筆電高興價】ASUS ROG STRIX G G531GD-G 華碩薄邊框電競筆電 PCIe SSD極速版/i5-9300H/GTX1050 4G/8G/1TB+512G PCIe/15.6吋FHD IPS/W10/單區RGB鍵盤/含ROG impact滑鼠跟電競後背包,"$29,980"
筆記型電腦及週邊,筆記型電腦/筆電高興價,【筆電高興價】ASUS ROG STRIX G G531GT-G 華碩薄邊框電競筆電 PCIe SSD極速版/i7-9750H/GTX1650 4G/8G/1TB+512G PCIe/15.6吋FHD 120Hz/W10/單區RGB鍵盤/含ROG impact滑鼠跟電競後背包,"$36,990"
筆記型電腦及週邊,筆記型電腦/筆電高興價,【筆電高興價】ASUS ROG STRIX G G531GT-G 華碩薄邊框電競筆電 PCIe SSD極速版+16G加強版/i7-9750H/GTX1650 4G/16G/1TB+512G PCIe/15.6吋FHD 120Hz/W10/單區RGB鍵盤/含ROG impact滑鼠跟電競後背包,"$37,339"
筆記型電腦及週邊,筆記型電腦/筆電高興價,【筆電高興價】ASUS L402NA 天使白 華碩超值筆電 SSD極速版/N3450/4G/240G+32G SD Card/14吋/W10-S/1年保/含Office365 個人版一年【福利品出清】,"$9,990"
筆記型電腦及週邊,筆記型電腦/筆電高興價,【筆電高興價】ASUS L402NA 天使白 華碩超值筆電 SSD極速版/N3450/4G/480G+32G SD Card/14吋/W10-S/1年保/含Office365 個人版一年【福利品出清】,"$10,900"
筆記型電腦及週邊,筆記型電腦/筆電高興價,【筆電高興價】GIGABYTE AERO 15 OLED 4K創作者系列筆電 1TB PCIe 升級版/i7-9750H/RTX2060 6G/16GB/1TB PCIe/15.6吋UHD/W10-PRO/RGB單點背光鍵盤/含原廠電競後背包及電競滑鼠/台灣製造,"$74,849"
筆記型電腦及週邊,筆記型電腦/筆電高興價,ASUS VivoBook S531FL-0082C8265U 狠想紅 華碩青春版輕薄筆電/i5-8265U/MX250 2G/8G/512G PCIe/15.6吋FHD/W10/含ASUS原廠包包及滑鼠,"$26,900"
筆記型電腦及週邊,筆記型電腦/筆電高興價,ASUS VivoBook S531FL-0072B8265U 藍不倒 華碩青春版輕薄筆電/i5-8265U/MX250 2G/8G/512G PCIe/15.6吋FHD/W10/含ASUS原廠包包及滑鼠,"$26,900"
筆記型電腦及週邊,筆記型電腦/筆電高興價,ASUS VivoBook S532FL-0052S8265U 銀定了華碩青春版輕薄筆電 ScreenPad 2.0版/i5-8265U/MX250 2G/8G/512G PCIe/15.6吋FHD/W10/含ASUS原廠包包及滑鼠,"$28,900"
筆記型電腦及週邊,筆記型電腦/筆電高興價,ASUS VivoBook S532FL-0032S8565U 銀定了 華碩青春版輕薄筆電 ScreenPad 2.0版/i7-8565U/MX250 2G/8G/512G PCIe/15.6吋FHD/W10/含ASUS原廠包包及滑鼠,"$32,900"
筆記型電腦及週邊,筆記型電腦/筆電高興價,DELL G3-3590-R1638BLTW 日蝕黑電競筆電/I5-9300H/GTX1050 3GB/8G/1TB+128G PCIe/15.6FHD/W10【福利品出清】,"$31,900"
筆記型電腦及週邊,筆記型電腦/筆電高興價,DELL G3-3590-R1548BLTW 日蝕黑電競筆電/I5-9300H/GTX1650 4GB/8G/1TB+128G PCIe/15.6FHD/W10,"$37,900"
筆記型電腦及週邊,筆記型電腦/筆電高興價,DELL G3-3590-R1548WTW 雪白色電競筆電/I5-9300H/GTX1650 4GB/8G/1TB+128G PCIe/15.6FHD/W10,"$34,900"
筆記型電腦及週邊,筆記型電腦/筆電高興價,DELL G3-3590-R1748BLTW 日蝕黑電競筆電/I7-9750H/GTX1650 4GB/8G/1TB+128G PCIe/15.6FHD/W10,"$37,999"
筆記型電腦及週邊,筆記型電腦/筆電高興價,DELL G3-3590-R1768BLTW 日蝕黑電競筆電/I7-9750H/GTX1660Ti 6GB/8G/1TB+128G PCIe/15.6FHD/W10,"$45,900"
筆記型電腦及週邊,筆記型電腦/筆電高興價,DELL G3-3590-R1968BLTW 日蝕黑電競筆電/I7-9750H/GTX1660Ti 6GB/16G/1TB+256G PCIe/15.6FHD/W10/144Hz,"$49,900"
筆記型電腦及週邊,筆記型電腦/筆電高興價,MSI WS65 8SK-625TW 微星繪圖超輕薄工作站/i7-8750H/P3200 6G/16G/512G PCIE/15.6吋FHD 144Hz/W10-PRO/3年保,"$81,900"
筆記型電腦及週邊,筆記型電腦/筆電高興價,Lenovo Legion Y545 PG0 81T20007TW 科技黑電競筆電/i5-9300H/GTX1650 4G/8G/1TB+256G PCIe/15.6吋FHD/W10/2年保,"$30,990"
筆記型電腦及週邊,筆記型電腦/筆電高興價,Lenovo Legion Y545 81Q6000MTW 科技黑電競筆電/i5-9300H/GTX1660Ti 6G/8G/1TB+256G PCIe/15.6吋FHD/W10/2年保/144Hz【福利品出清】,"$33,900"
筆記型電腦及週邊,筆記型電腦/筆電高興價,ASUS Laptop X509FJ-0131S8265U 冰河銀 華碩窄邊框戰鬥版筆電/i5-8265U/MX230 2G/4G/1TB/15.6吋FHD/W10/含華碩原廠包包【福利品出清】,"$17,999"
筆記型電腦及週邊,筆記型電腦/筆電高興價,HP Pav Gaming 15-dk0157TX 黑騎士/閃光白 惠普窄邊框電競筆電/i7-9750H/GTX1660Ti Max-Q 6G/16G/512G PCIe/15.6吋FHD 144Hz/W10/1年保/7LP26PA#AB0,"$46,900"
筆記型電腦及週邊,筆記型電腦/筆電高興價,DELL G5-5590-R2768BTW 太空黑電競筆電/I7-9750H/RTX2060 6GB/16G/1TB+256G PCIe/15.6FHD/144Hz/W10/2 Premium:In-Home,"$54,900"
筆記型電腦及週邊,筆記型電腦/筆電高興價,DELL G5-5590-R2768WTW 阿爾卑斯白電競筆電/I7-9750H/RTX2060 6GB/16G/1TB+256G PCIe/15.6FHD/144Hz/W10/2 Premium:In-Home,"$54,900"
筆記型電腦及週邊,筆記型電腦/筆電高興價,HP Pav Gaming 15-dk0158TX 黑騎士/極光綠 惠普窄邊框電競筆電/i5-9300H/GTX1660Ti Max-Q 6G/8G/512G PCIe/15.6吋FHD 144Hz/W10/1年保/7MT75PA#AB0,"$40,900"
筆記型電腦及週邊,筆記型電腦/筆電高興價,acer Swift 3 SF314-56G-501T 神秘銀 宏碁輕薄筆電/i5-8265U/MX250 2G/4G/256G PCIe/14吋FHD IPS/W10/含acer原廠包包及滑鼠,"$20,500"
筆記型電腦及週邊,筆記型電腦/筆電高興價,2019新款 Apple MacBook Air 13.3吋/1.6/8G/128G/銀*MVFK2TA/A,"$32,472"
筆記型電腦及週邊,筆記型電腦/筆電高興價,2019新款 Apple MacBook Air 13.3吋/1.6/8G/128G/灰*MVFH2TA/A,"$33,210"
筆記型電腦及週邊,筆記型電腦/筆電高興價,2019新款 Apple MacBook Air 13.3吋/1.6/8G/256G/灰*MVFJ2TA/A,"$37,752"
筆記型電腦及週邊,筆記型電腦/筆電高興價,2019新款 Apple MacBook Air 13.3/1.6/8G/256G/銀*MVFL2TA/A,"$38,610"
筆記型電腦及週邊,筆記型電腦/筆電高興價,2019新款 Apple MacBook Air 13.3吋/1.6/8G/256G/金*MVFN2TA/A,"$37,752"
筆記型電腦及週邊,筆記型電腦/筆電高興價,Apple MBP 13.3吋 1.4GHZ/8GB/128GB Touch Bar 灰*MUHN2TA/A,"$39,039"
筆記型電腦及週邊,筆記型電腦/筆電高興價,Apple MBP 13.3吋 1.4GHZ/8GB/256GB Touch Bar 灰*MUHP2TA/A,"$46,455"
筆記型電腦及週邊,筆記型電腦/筆電高興價,acer Nitor AN715-51-75QU 戰魂黑 宏碁金屬版窄邊框電競筆電/i7-9750H/GTX1660Ti 6GB/16G/512G PCIe/15.6吋FHD IPS 144Hz/W10/含acer原廠包包及滑鼠,"$43,388"
筆記型電腦及週邊,筆記型電腦/筆電高興價,acer Predator Helios PH315-52-79DZ 宏碁掠奪者太陽神系列窄邊框電競筆電/i7-9750H/GTX1660Ti 6GB/16G/512G PCIe/15.6吋FHD IPS 144Hz/W10/含acer原廠包包及滑鼠/Predator Helios 300,"$42,900"
筆記型電腦及週邊,筆記型電腦/筆電高興價,acer Predator Triton PT917-71-92DA 宏碁掠奪者海神翻轉旗艦版電競筆電/i9-9980HK/RTX2080 8GB/32G/1TB+1TB PCIe RAID0/17.3吋UHD IPS 觸控/W10/含acer原廠包包及滑鼠/Predator Triton 900,"$169,000"
筆記型電腦及週邊,筆記型電腦/筆電高興價,acer Predator Triton PT917-71-71V9 宏碁掠奪者海神翻轉旗艦版電競筆電/i7-9750H/RTX2080 8GB/32G/512G+512G PCIe RAID0/17.3吋UHD IPS 觸控/W10/含acer原廠包包及滑鼠/Predator Triton 900,"$149,000"
筆記型電腦及週邊,筆記型電腦/筆電高興價,微軟Microsoft Surface Go 銀/4415Y/4G/64G SSD/10吋HD/W10S,"$12,880"
筆記型電腦及週邊,筆記型電腦/筆電高興價,微軟Microsoft Surface Go 銀/4415Y/8G/128G SSD/10吋HD/W10S/MCZ-00011,"$17,480"
筆記型電腦及週邊,筆記型電腦/筆電高興價,Razer Blade 15 RZ09-02705T75-R3T1 雷蛇電競筆電/i7-8750H/GTX1060 MAX-Q 6G/16G/2TB+256G PCIe/15.6FHD IPS/W10,"$44,990"
